,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat
9499,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_3883-4208,4149,4154,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4149, end=4154, entitycategory=FAUNA)",Thier,"Wir ey- leten hierauffauffs Land , und zogen auf dem Wege zum Walde zu , und da wir anff einen Armbrust-Schuß kamen , da fahen wir viele Gezelten , die hatten die Fischer aufgespannt , und hattengroffe Feuer gemacht , dabei zu koe ehen , und brieten auch mancherley Thier und - B 3 Fische , - 22 Allerälteste Nachricht iche .",ASPECT,FAUNA
9500,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_3883-4208,4165,4171,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4165, end=4171, entitycategory=FAUNA)",Fische,"Wir ey- leten hierauffauffs Land , und zogen auf dem Wege zum Walde zu , und da wir anff einen Armbrust-Schuß kamen , da fahen wir viele Gezelten , die hatten die Fischer aufgespannt , und hattengroffe Feuer gemacht , dabei zu koe ehen , und brieten auch mancherley Thier und - B 3 Fische , - 22 Allerälteste Nachricht iche .",ASPECT,FAUNA
9501,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_4209-4407,4237,4242,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4237, end=4242, entitycategory=FAUNA)",Thier,"Wir sahen auch daselbst ein Thier braten , welches keine Flügel hatte , sonsten war es einer Schlangen gleich , welches uns so wild und greulich zu seyndauchte , daß wir uns dar- Ob ' verwunderten .",ASPECT,FAUNA
9502,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_4209-4407,4302,4311,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4302, end=4311, entitycategory=FAUNA)",Schlangen,"Wir sahen auch daselbst ein Thier braten , welches keine Flügel hatte , sonsten war es einer Schlangen gleich , welches uns so wild und greulich zu seyndauchte , daß wir uns dar- Ob ' verwunderten .",ASPECT,FAUNA
9504,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_4408-4695,4492,4501,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4492, end=4501, entitycategory=FAUNA)",Schlangen,"Als wir aber weiter in denselben Gezelten umbher gingen , dafan » den wir derselben Schlangen viel lebendig , der nen waren die Füße gebunden und auch die Mäuler , daß sie dieselben nicht konten auff hun , wie man den Hunden und andern wil- den Thieren thut , auf daß sie nicht beissen .",ASPECT,FAUNA
9505,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_4408-4695,4626,4632,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4626, end=4632, entitycategory=FAUNA)",Hunden,"Als wir aber weiter in denselben Gezelten umbher gingen , dafan » den wir derselben Schlangen viel lebendig , der nen waren die Füße gebunden und auch die Mäuler , daß sie dieselben nicht konten auff hun , wie man den Hunden und andern wil- den Thieren thut , auf daß sie nicht beissen .",ASPECT,FAUNA
9506,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_4408-4695,4653,4660,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4653, end=4660, entitycategory=FAUNA)",Thieren,"Als wir aber weiter in denselben Gezelten umbher gingen , dafan » den wir derselben Schlangen viel lebendig , der nen waren die Füße gebunden und auch die Mäuler , daß sie dieselben nicht konten auff hun , wie man den Hunden und andern wil- den Thieren thut , auf daß sie nicht beissen .",ASPECT,FAUNA
9508,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_4818-5261,4837,4841,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=4837, end=4841, entitycategory=FAUNA)",Rehe,"Sie sind denen e - Rehe höckleins gleich in der Größe auffandert- # # lang , und haben starcke Füffe mit arten Klauen gewaffnet , und haben auch ei » nenfelzam gesprengelten Balg , am Schna » bel und Gesichte einer rechten Schlangen '' ; Sie haben auch einen Streiffen von er Nafen an biß zu dem Schwanze aus , daß wir nicht anders erachten konten , als es wäre eine rechte Schlange , und nichtes desto weniger so ' fie doch daffelbige Volck .",ASPECT,FAUNA
9509,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_4818-5261,5254,5259,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5254, end=5259, entitycategory=PERSON)",Volck,"Sie sind denen e - Rehe höckleins gleich in der Größe auffandert- # # lang , und haben starcke Füffe mit arten Klauen gewaffnet , und haben auch ei » nenfelzam gesprengelten Balg , am Schna » bel und Gesichte einer rechten Schlangen '' ; Sie haben auch einen Streiffen von er Nafen an biß zu dem Schwanze aus , daß wir nicht anders erachten konten , als es wäre eine rechte Schlange , und nichtes desto weniger so ' fie doch daffelbige Volck .",NULL,PERSON
9510,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_5262-5504,5339,5344,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5339, end=5344, entitycategory=FAUNA)",Fisch,"Sie machen auch ihr Brod daselbst aus ichen die sie im Meerfahen , dieselben Fisch ein fieden sie zum theil im Waffer , darnach stoffen sie es zusammen und machen Broddar- aus , daffelbedörren sie zuvor auf Kohlen , und alsdenn effen sie es .",ASPECT,FAUNA
9511,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_5505-5740,5533,5547,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=5533, end=5547, entitycategory=LOCATION, sentimentcategory=4)",der neuen Welt,"Wir haben es auchät - - von der neuen Welt . à 3 fuchtzueffen , und befunden , daß es gut und schmackhaffig war . - N Sonsten haben sie viele Speisen von Früch- ten und mancherley Wurzeln , davon zu schrei- ben viel zu langfyn würde. .",NULL,LOCATION
9512,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_5505-5740,5659,5669,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5659, end=5669, entitycategory=FLORA)",Früch- ten,"Wir haben es auchät - - von der neuen Welt . à 3 fuchtzueffen , und befunden , daß es gut und schmackhaffig war . - N Sonsten haben sie viele Speisen von Früch- ten und mancherley Wurzeln , davon zu schrei- ben viel zu langfyn würde. .",ASPECT,FLORA
9513,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_5741-6088,5789,5796,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5789, end=5796, entitycategory=BIOME)",Wäldern,"Da sie aber nicht wieder kommen wollten aus den Wäldern , dahin sie geflohen waren , da d , wollten wir ihnen auch von ihren Sachen nichts nehmen , auffdaß sie unter desto sicherer wären , ja wir liefen auch von nnern Sachen viel in ihren Gezelten , daß sie selbige finden sollten , und gingen hierauffgegen die Nacht wieder nach unsern Schiffen .",ASPECT,BIOME
9514,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_5741-6088,5980,5988,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=5980, end=5988, entitycategory=HUM_LANDFORM)",Gezelten,"Da sie aber nicht wieder kommen wollten aus den Wäldern , dahin sie geflohen waren , da d , wollten wir ihnen auch von ihren Sachen nichts nehmen , auffdaß sie unter desto sicherer wären , ja wir liefen auch von nnern Sachen viel in ihren Gezelten , daß sie selbige finden sollten , und gingen hierauffgegen die Nacht wieder nach unsern Schiffen .",ASPECT,HUM_LANDFORM
9515,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_5741-6088,6053,6058,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6053, end=6058, entitycategory=NAT_PHENOMENON)",Nacht,"Da sie aber nicht wieder kommen wollten aus den Wäldern , dahin sie geflohen waren , da d , wollten wir ihnen auch von ihren Sachen nichts nehmen , auffdaß sie unter desto sicherer wären , ja wir liefen auch von nnern Sachen viel in ihren Gezelten , daß sie selbige finden sollten , und gingen hierauffgegen die Nacht wieder nach unsern Schiffen .",ASPECT,NAT_PHENOMENON
9516,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6089-6538,6113,6118,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6113, end=6118, entitycategory=NAT_PHENOMENON)",Sonne,"Am andern Morgen da die Sonne auff ging , da merkten wir , daß ei V- '' war , zu denen gingen wir auffs Land , und wiewohl sie sich bezeigeten , als fürchteten sie sich für uns , so mischten sie sich doch unter uns , und fingen an mit uns zuhandeln und ganz fi- cher zu reden , fiebezeugten sich , als wären fie - unsere gute Freunde , und bedeuteten , ihre Wohnungen wären nicht da , sondern fiewä- rennur allein umb Fischen willen dahin kom- men .",ASPECT,NAT_PHENOMENON
9517,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6089-6538,6193,6197,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6193, end=6197, entitycategory=NAT_LANDFORM)",Land,"Am andern Morgen da die Sonne auff ging , da merkten wir , daß ei V- '' war , zu denen gingen wir auffs Land , und wiewohl sie sich bezeigeten , als fürchteten sie sich für uns , so mischten sie sich doch unter uns , und fingen an mit uns zuhandeln und ganz fi- cher zu reden , fiebezeugten sich , als wären fie - unsere gute Freunde , und bedeuteten , ihre Wohnungen wären nicht da , sondern fiewä- rennur allein umb Fischen willen dahin kom- men .",ASPECT,NAT_LANDFORM
9518,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6089-6538,6447,6456,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6447, end=6456, entitycategory=HUM_LANDFORM)",Wohnungen,"Am andern Morgen da die Sonne auff ging , da merkten wir , daß ei V- '' war , zu denen gingen wir auffs Land , und wiewohl sie sich bezeigeten , als fürchteten sie sich für uns , so mischten sie sich doch unter uns , und fingen an mit uns zuhandeln und ganz fi- cher zu reden , fiebezeugten sich , als wären fie - unsere gute Freunde , und bedeuteten , ihre Wohnungen wären nicht da , sondern fiewä- rennur allein umb Fischen willen dahin kom- men .",ASPECT,HUM_LANDFORM
9519,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6089-6538,6507,6514,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6507, end=6514, entitycategory=FAUNA)",Fischen,"Am andern Morgen da die Sonne auff ging , da merkten wir , daß ei V- '' war , zu denen gingen wir auffs Land , und wiewohl sie sich bezeigeten , als fürchteten sie sich für uns , so mischten sie sich doch unter uns , und fingen an mit uns zuhandeln und ganz fi- cher zu reden , fiebezeugten sich , als wären fie - unsere gute Freunde , und bedeuteten , ihre Wohnungen wären nicht da , sondern fiewä- rennur allein umb Fischen willen dahin kom- men .",ASPECT,FAUNA
9520,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6539-6779,6592,6598,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6592, end=6598, entitycategory=HUM_LANDFORM)",Häuser,"Darumbbathen sie uns , wir sollten mit ihnen in ihre Häuser gehen , da wollten sie uns als gute Freunde ' Diese Freundschafft hattenfie gegen uns empfangen von wegen der zwei Gefangenen die wir hielten , denn dieselben waren ihre Fein- de .",ASPECT,HUM_LANDFORM
9521,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6539-6779,6714,6724,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6714, end=6724, entitycategory=PERSON, sentimentcategory=1)",Gefangenen,"Darumbbathen sie uns , wir sollten mit ihnen in ihre Häuser gehen , da wollten sie uns als gute Freunde ' Diese Freundschafft hattenfie gegen uns empfangen von wegen der zwei Gefangenen die wir hielten , denn dieselben waren ihre Fein- de .",NULL,PERSON
9522,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6780-7286,7092,7096,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7092, end=7096, entitycategory=LOCATION)",Land,"Da wir sahen , daß sie uns so fast bathen , da verwilligten 23. von denen u : - 4 as Allerälteste Nachricht # mit ihnen zugehen , wohlgerüst , und mit esten ' zu sterben , wenn solches die Nothdurft erfordern würde . - Und da sie also drei Tage bei uns gewesen waren , und wir auf drei Leucken mit ihnen auf das Land kommen , da kamen wir zu einen Dorff , da waren nicht mehr als neun Häuser , da wurden wir von ihnen mit so seltsamen Ge- bährden empfangen , daß man nicht davon fa- gen oder fchreiben kan.",NULL,LOCATION
9523,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6780-7286,7128,7133,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7128, end=7133, entitycategory=HUM_LANDFORM)",Dorff,"Da wir sahen , daß sie uns so fast bathen , da verwilligten 23. von denen u : - 4 as Allerälteste Nachricht # mit ihnen zugehen , wohlgerüst , und mit esten ' zu sterben , wenn solches die Nothdurft erfordern würde . - Und da sie also drei Tage bei uns gewesen waren , und wir auf drei Leucken mit ihnen auf das Land kommen , da kamen wir zu einen Dorff , da waren nicht mehr als neun Häuser , da wurden wir von ihnen mit so seltsamen Ge- bährden empfangen , daß man nicht davon fa- gen oder fchreiben kan.",ASPECT,HUM_LANDFORM
9524,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_6780-7286,7165,7171,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7165, end=7171, entitycategory=HUM_LANDFORM)",Häuser,"Da wir sahen , daß sie uns so fast bathen , da verwilligten 23. von denen u : - 4 as Allerälteste Nachricht # mit ihnen zugehen , wohlgerüst , und mit esten ' zu sterben , wenn solches die Nothdurft erfordern würde . - Und da sie also drei Tage bei uns gewesen waren , und wir auf drei Leucken mit ihnen auf das Land kommen , da kamen wir zu einen Dorff , da waren nicht mehr als neun Häuser , da wurden wir von ihnen mit so seltsamen Ge- bährden empfangen , daß man nicht davon fa- gen oder fchreiben kan.",ASPECT,HUM_LANDFORM
9526,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_7287-8147,7656,7661,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7656, end=7661, entitycategory=PERSON)",Volck,"Da war ein solch Sin '' etliche weyneten , die andern # daselbst war auch soviel Speise und Effens , daß nicht davon zu sagen ist daselbst ruheten wir `` D t # felb 4 ä er Reyhe an , dieselben reizeiten uns auch also , daß wir ihnen kaum Wiederstandt thun konten . - - Als wir aber eine Nacht und einen halben Tag da gewesen waren , da kam ein groß wun » derbahrliches Volck uns zu sehen , unter den selbenbathen uns die Alten , daß wir auch mit ihnen gingen und ihre Häuser besähen , die wei- ter im Lande stünden , und das bewilligten wir : Da ist nicht zu sagen , was für große Eh re fiel uns anthäten . - - - - Wir waren zu vielen ihrer Flecken kommen , durch neun ganze Tage , die wir mit ihnen umb zogen , daffelbe hat unsere Gesellen in den Schiffen in große Sorge und Angst gebracht , wie sie uns nachmahlsfagten . - - - - - - - - Als wir aber auf 18 .",NULL,PERSON
9527,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_7287-8147,7704,7713,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7704, end=7713, entitycategory=PERSON)",die Alten,"Da war ein solch Sin '' etliche weyneten , die andern # daselbst war auch soviel Speise und Effens , daß nicht davon zu sagen ist daselbst ruheten wir `` D t # felb 4 ä er Reyhe an , dieselben reizeiten uns auch also , daß wir ihnen kaum Wiederstandt thun konten . - - Als wir aber eine Nacht und einen halben Tag da gewesen waren , da kam ein groß wun » derbahrliches Volck uns zu sehen , unter den selbenbathen uns die Alten , daß wir auch mit ihnen gingen und ihre Häuser besähen , die wei- ter im Lande stünden , und das bewilligten wir : Da ist nicht zu sagen , was für große Eh re fiel uns anthäten . - - - - Wir waren zu vielen ihrer Flecken kommen , durch neun ganze Tage , die wir mit ihnen umb zogen , daffelbe hat unsere Gesellen in den Schiffen in große Sorge und Angst gebracht , wie sie uns nachmahlsfagten . - - - - - - - - Als wir aber auf 18 .",NULL,PERSON
9528,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_7287-8147,7755,7761,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7755, end=7761, entitycategory=HUM_LANDFORM)",Häuser,"Da war ein solch Sin '' etliche weyneten , die andern # daselbst war auch soviel Speise und Effens , daß nicht davon zu sagen ist daselbst ruheten wir `` D t # felb 4 ä er Reyhe an , dieselben reizeiten uns auch also , daß wir ihnen kaum Wiederstandt thun konten . - - Als wir aber eine Nacht und einen halben Tag da gewesen waren , da kam ein groß wun » derbahrliches Volck uns zu sehen , unter den selbenbathen uns die Alten , daß wir auch mit ihnen gingen und ihre Häuser besähen , die wei- ter im Lande stünden , und das bewilligten wir : Da ist nicht zu sagen , was für große Eh re fiel uns anthäten . - - - - Wir waren zu vielen ihrer Flecken kommen , durch neun ganze Tage , die wir mit ihnen umb zogen , daffelbe hat unsere Gesellen in den Schiffen in große Sorge und Angst gebracht , wie sie uns nachmahlsfagten . - - - - - - - - Als wir aber auf 18 .",ASPECT,HUM_LANDFORM
9529,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_7287-8147,7788,7793,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7788, end=7793, entitycategory=LOCATION)",Lande,"Da war ein solch Sin '' etliche weyneten , die andern # daselbst war auch soviel Speise und Effens , daß nicht davon zu sagen ist daselbst ruheten wir `` D t # felb 4 ä er Reyhe an , dieselben reizeiten uns auch also , daß wir ihnen kaum Wiederstandt thun konten . - - Als wir aber eine Nacht und einen halben Tag da gewesen waren , da kam ein groß wun » derbahrliches Volck uns zu sehen , unter den selbenbathen uns die Alten , daß wir auch mit ihnen gingen und ihre Häuser besähen , die wei- ter im Lande stünden , und das bewilligten wir : Da ist nicht zu sagen , was für große Eh re fiel uns anthäten . - - - - Wir waren zu vielen ihrer Flecken kommen , durch neun ganze Tage , die wir mit ihnen umb zogen , daffelbe hat unsere Gesellen in den Schiffen in große Sorge und Angst gebracht , wie sie uns nachmahlsfagten . - - - - - - - - Als wir aber auf 18 .",NULL,LOCATION
9530,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_8148-8258,8167,8181,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8167, end=8181, entitycategory=LOCATION, sentimentcategory=4)",der neuen Welt,"Leucken aften völn der neuen Welt . 25 de waren , da unterstunden wir wieder zu uns feren Schiffen zu ziehen .",NULL,LOCATION
9531,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_8259-8420,8320,8328,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8320, end=8328, entitycategory=PERSON)",Män- ner,"Da wir nun also wieder zurücke kehreten , da lieffen so viel Män- ner und Weiberherzu , daß nicht davonzuschrei- ben ist , die geleiteten uns alle biß ans Meer .",NULL,PERSON
9532,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_8259-8420,8333,8344,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8333, end=8344, entitycategory=PERSON)",Weiberherzu,"Da wir nun also wieder zurücke kehreten , da lieffen so viel Män- ner und Weiberherzu , daß nicht davonzuschrei- ben ist , die geleiteten uns alle biß ans Meer .",NULL,PERSON
9533,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_8259-8420,8414,8418,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8414, end=8418, entitycategory=NAT_LANDFORM)",Meer,"Da wir nun also wieder zurücke kehreten , da lieffen so viel Män- ner und Weiberherzu , daß nicht davonzuschrei- ben ist , die geleiteten uns alle biß ans Meer .",ASPECT,NAT_LANDFORM
9534,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_8421-8530,8448,8452,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8448, end=8452, entitycategory=HUM_LANDFORM)",Wege,"Und so unter einer auf dem Wege müde ward , otrugen sie uns fleißig in ihren Netzen darin nen sie schlaffen .",ASPECT,HUM_LANDFORM
9535,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_8531-8685,8551,8557,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8551, end=8557, entitycategory=NAT_LANDFORM)",Waffer,"Und so wir über ein Waffer nuten , deren viel aldarfyn , die auch groß : ind , da brachtenfie uns so geschicklich hinüber , aß wir ohne alle Sorge waren .",ASPECT,NAT_LANDFORM
9536,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_8922-8997,8977,8981,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8977, end=8981, entitycategory=FAUNA)",Vieh,"Ihrer viele führeten allen hren Haußrath , fammt ihren Vieh mit ih » en . .",ASPECT,FAUNA
9537,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_9079-9284,9102,9106,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9102, end=9106, entitycategory=NAT_LANDFORM)",Meer,"Sobald wir aber an das Meer amen , und in unsere Schiffleintreten wollten , » thäten sich so viel die mit uns herein woll- n , und unsere Schiffe besichtigen , daß die Schifflein schier vor ' untergingen .",ASPECT,NAT_LANDFORM
9538,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_9382-9680,9409,9413,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9409, end=9413, entitycategory=NAT_LANDFORM)",Meer,"Darauf kamen auch viele im Meer her- geschwummen , daß wir etwas bemühet dar- ber wurden , denn es kamen mehr als 1000 , in - B 5 unsere - - - - - 2llerälteste racheibe fere Schiffe , die alle nackend und unbewaffnete waren , die besahen unsere Schiffe wegen der Gröffe und Kunst mit Verwunderung .",ASPECT,NAT_LANDFORM
9539,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_9741-9962,9902,9906,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9902, end=9906, entitycategory=NAT_LANDFORM)",Meer,"Denn da wir etliche unserer enablaffen wollten , und das Feuer bar » auf gelegen hatten , und die Büchsenfo groffen Knall gaben , und sie den Knall und Donner ' Meer , wie die Frösche am Bachethun , wenn sie etwas hören .",ASPECT,NAT_LANDFORM
9540,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_9741-9962,9917,9924,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9917, end=9924, entitycategory=FAUNA)",Frösche,"Denn da wir etliche unserer enablaffen wollten , und das Feuer bar » auf gelegen hatten , und die Büchsenfo groffen Knall gaben , und sie den Knall und Donner ' Meer , wie die Frösche am Bachethun , wenn sie etwas hören .",ASPECT,FAUNA
9541,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_9741-9962,9928,9937,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9928, end=9937, entitycategory=NAT_LANDFORM)",Bachethun,"Denn da wir etliche unserer enablaffen wollten , und das Feuer bar » auf gelegen hatten , und die Büchsenfo groffen Knall gaben , und sie den Knall und Donner ' Meer , wie die Frösche am Bachethun , wenn sie etwas hören .",ASPECT,NAT_LANDFORM
9542,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_10459-10594,10469,10474,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10469, end=10474, entitycategory=LOCATION)",Lande,"In diesem Lande habe ich der Sitten des Volcks viel in acht genommen und erforscher , davon ich aber izt nicht viel Meldung thun will .",NULL,LOCATION
9543,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_10459-10594,10499,10505,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10499, end=10505, entitycategory=PERSON)",Volcks,"In diesem Lande habe ich der Sitten des Volcks viel in acht genommen und erforscher , davon ich aber izt nicht viel Meldung thun will .",NULL,PERSON
9544,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_10595-10800,10602,10616,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10602, end=10616, entitycategory=PERSON)",magEw Majestät,"Dannes magEw Majestät hernach wol # ren , was ich in einer jeden Schiffarth erfahren habe , weil ich solches in ein Buch nach Art der Welt-Beschreiber beschrieben , das ich genandt- habe vier Tage Reisen .",ASPECT,PERSON
9545,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_10595-10800,10729,10745,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10729, end=10745, entitycategory=PERSON)",Welt-Beschreiber,"Dannes magEw Majestät hernach wol # ren , was ich in einer jeden Schiffarth erfahren habe , weil ich solches in ein Buch nach Art der Welt-Beschreiber beschrieben , das ich genandt- habe vier Tage Reisen .",NULL,PERSON
9546,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_10868-11279,10937,10951,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10937, end=10951, entitycategory=LOCATION, sentimentcategory=4)",der neuen Welt,"Es ist aber solches biß anhero von mir noch ' - - - - - QU5- - - von der neuen Welt . zy ausgegangen , dann es ist von Nöthen , daß ichs erst wieder und bessere . - Das Land hat viel Volcks und viel und mancherlei Thiere , denen unseren fast ungleich , doch keine Löwen # Hirsche , wilde ä / 1 , die denen '' figen ungleich sind . # '' Maultbiere , # Hunde und alles klein `` f eund `` “ deren haben fe keines .",NULL,LOCATION
9547,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_10868-11279,11037,11041,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11037, end=11041, entitycategory=LOCATION)",Land,"Es ist aber solches biß anhero von mir noch ' - - - - - QU5- - - von der neuen Welt . zy ausgegangen , dann es ist von Nöthen , daß ichs erst wieder und bessere . - Das Land hat viel Volcks und viel und mancherlei Thiere , denen unseren fast ungleich , doch keine Löwen # Hirsche , wilde ä / 1 , die denen '' figen ungleich sind . # '' Maultbiere , # Hunde und alles klein `` f eund `` “ deren haben fe keines .",NULL,LOCATION
9548,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_10868-11279,11051,11057,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11051, end=11057, entitycategory=PERSON)",Volcks,"Es ist aber solches biß anhero von mir noch ' - - - - - QU5- - - von der neuen Welt . zy ausgegangen , dann es ist von Nöthen , daß ichs erst wieder und bessere . - Das Land hat viel Volcks und viel und mancherlei Thiere , denen unseren fast ungleich , doch keine Löwen # Hirsche , wilde ä / 1 , die denen '' figen ungleich sind . # '' Maultbiere , # Hunde und alles klein `` f eund `` “ deren haben fe keines .",NULL,PERSON
9549,TP120_sample_ger_180.txt,TP120_sample_ger_180.txt_10868-11279,11082,11088,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11082, end=11088, entitycategory=FAUNA)",Thiere,"Es ist aber solches biß anhero von mir noch ' - - - - - QU5- - - von der neuen Welt . zy ausgegangen , dann es ist von Nöthen , daß ichs erst wieder und bessere . - Das Land hat viel Volcks und viel und mancherlei Thiere , denen unseren fast ungleich , doch keine Löwen # Hirsche , wilde ä / 1 , die denen '' figen ungleich sind . # '' Maultbiere , # Hunde und alles klein `` f eund `` “ deren haben fe keines .",ASPECT,FAUNA
