,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat
9287,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_7713-8064,7829,7839,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7829, end=7839, entitycategory=LOCATION)",Djambische,"Maai ' worden deze onderzoekingen gelijktijdig of kort na elkander zoowel uit de Padangsche Bovenlanden als uit het Djambische ondernomen , dan zal de achterdocht , welke hierdoor — en niet ten onrechte — in het binnenland wordt opgewekt , hoogstwaarschijnlijk spoedig een onover- komelijken hinderpaal aan haar veiligen voortgang in den weg stellen .",ASPECT,LOCATION
9288,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8065-8427,8087,8097,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8087, end=8097, entitycategory=LOCATION)",hooglanden,"Wat het onderzoek der hooglanden aangaat , mogelijk is het , onzes inziens , dat één persoon , in het karakter van handelaar , zich uit de Padangsche Bovenlanden langzamerhand dieper land- waarts in begeeft , met de hoofden kennis aanknoopt en , na hun vertrouwen gewonnen te hebben , allengs de komst van een tweeden persoon — den terreinopnemer — voorbereidt .",ASPECT,LOCATION
9289,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8065-8427,8180,8189,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8180, end=8189, entitycategory=PERSON, sentimentcategory=3)",handelaar,"Wat het onderzoek der hooglanden aangaat , mogelijk is het , onzes inziens , dat één persoon , in het karakter van handelaar , zich uit de Padangsche Bovenlanden langzamerhand dieper land- waarts in begeeft , met de hoofden kennis aanknoopt en , na hun vertrouwen gewonnen te hebben , allengs de komst van een tweeden persoon — den terreinopnemer — voorbereidt .",NULL,PERSON
9290,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8065-8427,8204,8226,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8204, end=8226, entitycategory=LOCATION)",Padangsche Bovenlanden,"Wat het onderzoek der hooglanden aangaat , mogelijk is het , onzes inziens , dat één persoon , in het karakter van handelaar , zich uit de Padangsche Bovenlanden langzamerhand dieper land- waarts in begeeft , met de hoofden kennis aanknoopt en , na hun vertrouwen gewonnen te hebben , allengs de komst van een tweeden persoon — den terreinopnemer — voorbereidt .",ASPECT,LOCATION
9291,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8065-8427,8281,8288,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8281, end=8288, entitycategory=PERSON, sentimentcategory=3)",hoofden,"Wat het onderzoek der hooglanden aangaat , mogelijk is het , onzes inziens , dat één persoon , in het karakter van handelaar , zich uit de Padangsche Bovenlanden langzamerhand dieper land- waarts in begeeft , met de hoofden kennis aanknoopt en , na hun vertrouwen gewonnen te hebben , allengs de komst van een tweeden persoon — den terreinopnemer — voorbereidt .",NULL,PERSON
9292,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8065-8427,8397,8411,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8397, end=8411, entitycategory=PERSON, sentimentcategory=3)",terreinopnemer,"Wat het onderzoek der hooglanden aangaat , mogelijk is het , onzes inziens , dat één persoon , in het karakter van handelaar , zich uit de Padangsche Bovenlanden langzamerhand dieper land- waarts in begeeft , met de hoofden kennis aanknoopt en , na hun vertrouwen gewonnen te hebben , allengs de komst van een tweeden persoon — den terreinopnemer — voorbereidt .",NULL,PERSON
9293,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8428-8592,8529,8538,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8529, end=8538, entitycategory=PERSON, sentimentcategory=3)",bevolking,"Ook voor het rivieronderzoek is er kans van slagen , indien de stoombarkas onder de leuze van met de bevolking handel te willen drijven ' ) , de rivieren opstoomt .",NULL,PERSON
9294,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8593-8808,8610,8639,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8610, end=8639, entitycategory=ORGANISATION)",Aardrijks- kundig Genootschap,"Daar ik door het Aardrijks- kundig Genootschap op mijn verzoek meer speciaal met dit onderzoek belast ben geworden , kan ik de connectiën welke ik op mijne verkenningsreis reeds aangeknoopt heb , verder uitbreiden .",ASPECT,ORGANISATION
9295,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8809-9450,8813,8833,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8813, end=8833, entitycategory=PERSON)",Europeesch personeel,"Het Europeesch personeel , dat , na de ondervinding die ik reeds opdeed , nu vooral tot een mini- mum - ) beperkt moet blijven ( namelijk zooveel , dat elk inlander zich kan overtuigen dat zij voor den dienst op het vaartuigje bepaald noodig zijn ) , zou gedurende den loop van het onderzoek steeds aan boord moeten blijven , terwijl ik , waar toenadering van de zijden der hoofden bestaat , onderzoekingen evenveel nut zouden opleveren en voor het oogenblik niet minder gevaar zouden kunnen geschieden , — terreinen waar onaangename herinneringen aan onze vroegere vestiging en uitbreiding óf niet bestaan óf minder krachtig stand hielden ?",ASPECT,PERSON
9296,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8809-9450,8965,8973,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8965, end=8973, entitycategory=PERSON, sentimentcategory=3)",inlander,"Het Europeesch personeel , dat , na de ondervinding die ik reeds opdeed , nu vooral tot een mini- mum - ) beperkt moet blijven ( namelijk zooveel , dat elk inlander zich kan overtuigen dat zij voor den dienst op het vaartuigje bepaald noodig zijn ) , zou gedurende den loop van het onderzoek steeds aan boord moeten blijven , terwijl ik , waar toenadering van de zijden der hoofden bestaat , onderzoekingen evenveel nut zouden opleveren en voor het oogenblik niet minder gevaar zouden kunnen geschieden , — terreinen waar onaangename herinneringen aan onze vroegere vestiging en uitbreiding óf niet bestaan óf minder krachtig stand hielden ?",NULL,PERSON
9297,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_8809-9450,9183,9190,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9183, end=9190, entitycategory=PERSON, sentimentcategory=3)",hoofden,"Het Europeesch personeel , dat , na de ondervinding die ik reeds opdeed , nu vooral tot een mini- mum - ) beperkt moet blijven ( namelijk zooveel , dat elk inlander zich kan overtuigen dat zij voor den dienst op het vaartuigje bepaald noodig zijn ) , zou gedurende den loop van het onderzoek steeds aan boord moeten blijven , terwijl ik , waar toenadering van de zijden der hoofden bestaat , onderzoekingen evenveel nut zouden opleveren en voor het oogenblik niet minder gevaar zouden kunnen geschieden , — terreinen waar onaangename herinneringen aan onze vroegere vestiging en uitbreiding óf niet bestaan óf minder krachtig stand hielden ?",NULL,PERSON
9298,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_9451-9556,9533,9540,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9533, end=9540, entitycategory=LOCATION)",Batavia,"'' l ) Het is mijn voornemen artikelen welke in de binnenlanden gewild zijn , van Batavia mede te nemen .",ASPECT,LOCATION
9299,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_9557-9966,9609,9616,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9609, end=9616, entitycategory=PERSON, sentimentcategory=3)",hoofden,"De leuze van handel te willen drijven geeft voor de hoofden in de Oeloe Djambi een raison d'être aan de stoombarkas . — De Toemenggoeng van Hantau Ikir en Sirih Sakapoer , vernemende dat ik een handelaar was , liet zich uit , dat hij , eens vertrouwen in mijn persoon verkregen hebbende , mij wilde vergunnen in zijn staatje een huis te zetten en den grond te be- bouwen , of met zijn anak boeah te handelen .",NULL,PERSON
9300,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_9557-9966,9623,9635,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9623, end=9635, entitycategory=LOCATION)",Oeloe Djambi,"De leuze van handel te willen drijven geeft voor de hoofden in de Oeloe Djambi een raison d'être aan de stoombarkas . — De Toemenggoeng van Hantau Ikir en Sirih Sakapoer , vernemende dat ik een handelaar was , liet zich uit , dat hij , eens vertrouwen in mijn persoon verkregen hebbende , mij wilde vergunnen in zijn staatje een huis te zetten en den grond te be- bouwen , of met zijn anak boeah te handelen .",ASPECT,LOCATION
9301,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_9557-9966,9680,9692,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9680, end=9692, entitycategory=PERSON, sentimentcategory=3)",Toemenggoeng,"De leuze van handel te willen drijven geeft voor de hoofden in de Oeloe Djambi een raison d'être aan de stoombarkas . — De Toemenggoeng van Hantau Ikir en Sirih Sakapoer , vernemende dat ik een handelaar was , liet zich uit , dat hij , eens vertrouwen in mijn persoon verkregen hebbende , mij wilde vergunnen in zijn staatje een huis te zetten en den grond te be- bouwen , of met zijn anak boeah te handelen .",NULL,PERSON
9302,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_9557-9966,9751,9760,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9751, end=9760, entitycategory=PERSON, sentimentcategory=3)",handelaar,"De leuze van handel te willen drijven geeft voor de hoofden in de Oeloe Djambi een raison d'être aan de stoombarkas . — De Toemenggoeng van Hantau Ikir en Sirih Sakapoer , vernemende dat ik een handelaar was , liet zich uit , dat hij , eens vertrouwen in mijn persoon verkregen hebbende , mij wilde vergunnen in zijn staatje een huis te zetten en den grond te be- bouwen , of met zijn anak boeah te handelen .",NULL,PERSON
9303,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_9557-9966,9886,9890,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9886, end=9890, entitycategory=HUM_LANDFORM)",huis,"De leuze van handel te willen drijven geeft voor de hoofden in de Oeloe Djambi een raison d'être aan de stoombarkas . — De Toemenggoeng van Hantau Ikir en Sirih Sakapoer , vernemende dat ik een handelaar was , liet zich uit , dat hij , eens vertrouwen in mijn persoon verkregen hebbende , mij wilde vergunnen in zijn staatje een huis te zetten en den grond te be- bouwen , of met zijn anak boeah te handelen .",ASPECT,HUM_LANDFORM
9304,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_9967-10119,10096,10105,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10096, end=10105, entitycategory=PERSON, sentimentcategory=3)",Machinist,"Ik kon hierbij op zijne bescherming rekenen , en indien ik goederen verkocht , bleef hij verantwoordelijk voor de betaling . : ) Machinist en stuurman .",NULL,PERSON
9305,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_9967-10119,10109,10117,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10109, end=10117, entitycategory=PERSON, sentimentcategory=3)",stuurman,"Ik kon hierbij op zijne bescherming rekenen , en indien ik goederen verkocht , bleef hij verantwoordelijk voor de betaling . : ) Machinist en stuurman .",NULL,PERSON
9306,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10120-10570,10128,10150,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10128, end=10150, entitycategory=PERSON, sentimentcategory=3)",Gouvernements-stuurman,"Wat den Gouvernements-stuurman betreft , dien ik voornemens was te vragen , deze kan , naar ik te Batavia vernam , niet gemist worden ; bij nader inzien zouden trouwens de uitgaven die zulk een persoon zou vorderen , nuttiger besteed kunnen worden aan het aanwerven van enkele inlandsche personen , in het Djambische zelf door mij uit te kiezen- mij persoonlijk aan wal begeef , opdat zij zich meer en meer aan den omgang met een Europeaan gewennen .",NULL,PERSON
9307,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10120-10570,10218,10225,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10218, end=10225, entitycategory=LOCATION)",Batavia,"Wat den Gouvernements-stuurman betreft , dien ik voornemens was te vragen , deze kan , naar ik te Batavia vernam , niet gemist worden ; bij nader inzien zouden trouwens de uitgaven die zulk een persoon zou vorderen , nuttiger besteed kunnen worden aan het aanwerven van enkele inlandsche personen , in het Djambische zelf door mij uit te kiezen- mij persoonlijk aan wal begeef , opdat zij zich meer en meer aan den omgang met een Europeaan gewennen .",ASPECT,LOCATION
9308,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10120-10570,10426,10436,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10426, end=10436, entitycategory=LOCATION)",Djambische,"Wat den Gouvernements-stuurman betreft , dien ik voornemens was te vragen , deze kan , naar ik te Batavia vernam , niet gemist worden ; bij nader inzien zouden trouwens de uitgaven die zulk een persoon zou vorderen , nuttiger besteed kunnen worden aan het aanwerven van enkele inlandsche personen , in het Djambische zelf door mij uit te kiezen- mij persoonlijk aan wal begeef , opdat zij zich meer en meer aan den omgang met een Europeaan gewennen .",ASPECT,LOCATION
9309,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10120-10570,10550,10559,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10550, end=10559, entitycategory=PERSON)",Europeaan,"Wat den Gouvernements-stuurman betreft , dien ik voornemens was te vragen , deze kan , naar ik te Batavia vernam , niet gemist worden ; bij nader inzien zouden trouwens de uitgaven die zulk een persoon zou vorderen , nuttiger besteed kunnen worden aan het aanwerven van enkele inlandsche personen , in het Djambische zelf door mij uit te kiezen- mij persoonlijk aan wal begeef , opdat zij zich meer en meer aan den omgang met een Europeaan gewennen .",ASPECT,PERSON
9310,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10571-10774,10609,10629,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10609, end=10629, entitycategory=PERSON, sentimentcategory=3)",personeel der barkas,"Op die wijze zou het gevaar voor liet personeel der barkas niet te groot zijn , om mij vrijheid te geven mij te belasten met de verantwoording voor personen die zich blinde- lings aan mij toevertrouwen .",NULL,PERSON
9311,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10775-11360,10788,10797,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10788, end=10797, entitycategory=PERSON, sentimentcategory=3)",bevolking,"Maar ziet de bevolking in het Djambische dat er eensklaps van twee zijden geageerd wordt om haar land binnen te dringen , — zonder nog te spreken van den indruk dien het verrichten der wetenschappelijke onderzoekingen en het behandelen van instru- menten op haar maken moet , — zoo zal in weinig tijds door het geheele Djambi-rijk ( waaronder wij Korintji rekenen ) en in de Rantau Batang Hari , die met het Djambische voortdurend in betrek- king staat ' ) , de alarmkreet opgaan , dat het Nederlandsch Gouvernement thans werkelijk aan- stalten maakt om zich in hunne zaken te mengen .",NULL,PERSON
9312,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10775-11360,10805,10815,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10805, end=10815, entitycategory=LOCATION)",Djambische,"Maar ziet de bevolking in het Djambische dat er eensklaps van twee zijden geageerd wordt om haar land binnen te dringen , — zonder nog te spreken van den indruk dien het verrichten der wetenschappelijke onderzoekingen en het behandelen van instru- menten op haar maken moet , — zoo zal in weinig tijds door het geheele Djambi-rijk ( waaronder wij Korintji rekenen ) en in de Rantau Batang Hari , die met het Djambische voortdurend in betrek- king staat ' ) , de alarmkreet opgaan , dat het Nederlandsch Gouvernement thans werkelijk aan- stalten maakt om zich in hunne zaken te mengen .",ASPECT,LOCATION
9313,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10775-11360,11094,11105,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11094, end=11105, entitycategory=LOCATION)",Djambi-rijk,"Maar ziet de bevolking in het Djambische dat er eensklaps van twee zijden geageerd wordt om haar land binnen te dringen , — zonder nog te spreken van den indruk dien het verrichten der wetenschappelijke onderzoekingen en het behandelen van instru- menten op haar maken moet , — zoo zal in weinig tijds door het geheele Djambi-rijk ( waaronder wij Korintji rekenen ) en in de Rantau Batang Hari , die met het Djambische voortdurend in betrek- king staat ' ) , de alarmkreet opgaan , dat het Nederlandsch Gouvernement thans werkelijk aan- stalten maakt om zich in hunne zaken te mengen .",ASPECT,LOCATION
9314,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10775-11360,11122,11130,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11122, end=11130, entitycategory=LOCATION)",Korintji,"Maar ziet de bevolking in het Djambische dat er eensklaps van twee zijden geageerd wordt om haar land binnen te dringen , — zonder nog te spreken van den indruk dien het verrichten der wetenschappelijke onderzoekingen en het behandelen van instru- menten op haar maken moet , — zoo zal in weinig tijds door het geheele Djambi-rijk ( waaronder wij Korintji rekenen ) en in de Rantau Batang Hari , die met het Djambische voortdurend in betrek- king staat ' ) , de alarmkreet opgaan , dat het Nederlandsch Gouvernement thans werkelijk aan- stalten maakt om zich in hunne zaken te mengen .",ASPECT,LOCATION
9315,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10775-11360,11150,11168,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11150, end=11168, entitycategory=LOCATION)",Rantau Batang Hari,"Maar ziet de bevolking in het Djambische dat er eensklaps van twee zijden geageerd wordt om haar land binnen te dringen , — zonder nog te spreken van den indruk dien het verrichten der wetenschappelijke onderzoekingen en het behandelen van instru- menten op haar maken moet , — zoo zal in weinig tijds door het geheele Djambi-rijk ( waaronder wij Korintji rekenen ) en in de Rantau Batang Hari , die met het Djambische voortdurend in betrek- king staat ' ) , de alarmkreet opgaan , dat het Nederlandsch Gouvernement thans werkelijk aan- stalten maakt om zich in hunne zaken te mengen .",ASPECT,LOCATION
9316,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10775-11360,11183,11193,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11183, end=11193, entitycategory=LOCATION)",Djambische,"Maar ziet de bevolking in het Djambische dat er eensklaps van twee zijden geageerd wordt om haar land binnen te dringen , — zonder nog te spreken van den indruk dien het verrichten der wetenschappelijke onderzoekingen en het behandelen van instru- menten op haar maken moet , — zoo zal in weinig tijds door het geheele Djambi-rijk ( waaronder wij Korintji rekenen ) en in de Rantau Batang Hari , die met het Djambische voortdurend in betrek- king staat ' ) , de alarmkreet opgaan , dat het Nederlandsch Gouvernement thans werkelijk aan- stalten maakt om zich in hunne zaken te mengen .",ASPECT,LOCATION
9317,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_10775-11360,11265,11290,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11265, end=11290, entitycategory=ORGANISATION)",Nederlandsch Gouvernement,"Maar ziet de bevolking in het Djambische dat er eensklaps van twee zijden geageerd wordt om haar land binnen te dringen , — zonder nog te spreken van den indruk dien het verrichten der wetenschappelijke onderzoekingen en het behandelen van instru- menten op haar maken moet , — zoo zal in weinig tijds door het geheele Djambi-rijk ( waaronder wij Korintji rekenen ) en in de Rantau Batang Hari , die met het Djambische voortdurend in betrek- king staat ' ) , de alarmkreet opgaan , dat het Nederlandsch Gouvernement thans werkelijk aan- stalten maakt om zich in hunne zaken te mengen .",ASPECT,ORGANISATION
9318,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_11361-11440,11364,11377,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11364, end=11377, entitycategory=PERSON, sentimentcategory=2)",kwaadgezinden,De kwaadgezinden onder de bevolking zullen meer en meer den boventoon krijgen .,NULL,PERSON
9319,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_11361-11440,11387,11396,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11387, end=11396, entitycategory=PERSON, sentimentcategory=3)",bevolking,De kwaadgezinden onder de bevolking zullen meer en meer den boventoon krijgen .,NULL,PERSON
9320,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_11441-11619,11450,11455,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11450, end=11455, entitycategory=PERSON)",Radja,"Zelfs de Radja 's , die mij thans ( alleen zijnde ) beschermden , zullen óf niet meer tegen den wensch hunner anak boeah kunnen opkomen , óf zelven achter- docht gaan koesteren .",ASPECT,PERSON
9321,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_11441-11619,11551,11561,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11551, end=11561, entitycategory=PERSON, sentimentcategory=3)",anak boeah,"Zelfs de Radja 's , die mij thans ( alleen zijnde ) beschermden , zullen óf niet meer tegen den wensch hunner anak boeah kunnen opkomen , óf zelven achter- docht gaan koesteren .",NULL,PERSON
9322,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_11620-11847,11687,11698,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11687, end=11698, entitycategory=PERSON)",Euro- peaan,"En zonder nog offensief te handelen , behoeven zij slechts aan den Euro- peaan die zich in hun gebied ophoudt , hunne onmiddellijke bescherming te ontzeggen , om toestand reeds dadelijk hoogstgevaarlijk en onhoudbaar te maken .",ASPECT,PERSON
9323,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_11969-12203,12148,12158,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12148, end=12158, entitycategory=PERSON)",Europeanen,"Men vange gedurende den eersten tijd slechts een der beide onderzoekingen op onafhan- kelijk gebied aan : 't zij het onderzoek der hooglanden ( en dit slechts door hoogstens twee Europeanen ) , 't zij het onderzoek der Djambi-rivier .",ASPECT,PERSON
9324,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_11969-12203,12188,12201,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12188, end=12201, entitycategory=NAT_LANDFORM)",Djambi-rivier,"Men vange gedurende den eersten tijd slechts een der beide onderzoekingen op onafhan- kelijk gebied aan : 't zij het onderzoek der hooglanden ( en dit slechts door hoogstens twee Europeanen ) , 't zij het onderzoek der Djambi-rivier .",ASPECT,NAT_LANDFORM
9325,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_12251-12529,12347,12355,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12347, end=12355, entitycategory=PERSON, sentimentcategory=3)",inlander,"Zelfs nadat het onderzoek van beide zijden in werking is getreden , mag er voor het oog van den inlander volstrekt geen verband bestaan tusschen de twee gedeelten , totdat men van weerszijden de zekerheid heeft verkregen dat deze voorzichtigheidsinaatregel niet meer noodig is .",NULL,PERSON
9326,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_12530-12930,12569,12576,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12569, end=12576, entitycategory=PERSON, sentimentcategory=3)",hoofden,"Wordt er bij een der gedeelten door de hoofden of bevolking geïnformeerd naar het doel der komst en de werkzaamheden van het andere gedeelte , zoo geve men op , hieromtrent niet volkomen ingelicht te zijn , daar men het personeel er van niet kent , doch dat men vernomen heeft dat het doel van geheel particulieren aard is , namelijk het drijven van handel of het aanknoopen van handelsbetrekkingen .",NULL,PERSON
9327,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_12530-12930,12580,12589,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12580, end=12589, entitycategory=PERSON, sentimentcategory=3)",bevolking,"Wordt er bij een der gedeelten door de hoofden of bevolking geïnformeerd naar het doel der komst en de werkzaamheden van het andere gedeelte , zoo geve men op , hieromtrent niet volkomen ingelicht te zijn , daar men het personeel er van niet kent , doch dat men vernomen heeft dat het doel van geheel particulieren aard is , namelijk het drijven van handel of het aanknoopen van handelsbetrekkingen .",NULL,PERSON
9328,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_12530-12930,12750,12759,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12750, end=12759, entitycategory=PERSON, sentimentcategory=3)",personeel,"Wordt er bij een der gedeelten door de hoofden of bevolking geïnformeerd naar het doel der komst en de werkzaamheden van het andere gedeelte , zoo geve men op , hieromtrent niet volkomen ingelicht te zijn , daar men het personeel er van niet kent , doch dat men vernomen heeft dat het doel van geheel particulieren aard is , namelijk het drijven van handel of het aanknoopen van handelsbetrekkingen .",NULL,PERSON
9329,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_12931-13248,12961,12965,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12961, end=12965, entitycategory=PERSON, sentimentcategory=3)",chef,"Dienovereenkomstig heb ik den chef van het terreinonderzoek der hooglanden , die mij mededeelde waarschijnlijk tegen de maand September reeds gereed te zullen zijn met de onder- zoekingen in het zuidelijk gedeelte der Padangsche Bovenlanden , dringend verzocht , zich thans reeds streng aan punt b te blijven houden .",NULL,PERSON
9330,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_12931-13248,13149,13171,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13149, end=13171, entitycategory=LOCATION)",Padangsche Bovenlanden,"Dienovereenkomstig heb ik den chef van het terreinonderzoek der hooglanden , die mij mededeelde waarschijnlijk tegen de maand September reeds gereed te zullen zijn met de onder- zoekingen in het zuidelijk gedeelte der Padangsche Bovenlanden , dringend verzocht , zich thans reeds streng aan punt b te blijven houden .",ASPECT,LOCATION
9331,BHL_61_sample_Dutch_19.0.txt,BHL_61_sample_Dutch_19.0.txt_13249-13579,13324,13335,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13324, end=13335, entitycategory=NAT_LANDFORM)",Batang Hari,"Verneemt men in dit gedeelte van ons gebied , dat een handelsvaartuigje de Batang Hari opstoomt , zoo is het noodzakelijk dat dadelijk bij den inlander van Soengei Pagoe en de XII Kóta de overtuiging post vatte , dat dit vaartuigje in geenerlei betrekking staat tot het personeel der commissie die in onze hooglanden werkzaam is .",ASPECT,NAT_LANDFORM
